region,comuna,region_nombre,comuna_nombre,attribute_type,attribute_value,attribute_units,attribute_category
12,12402,Magallanes y de la Antártica Chilena,Torres del Paine,employment_electricity_gas,0.0,percent,very low
12,12402,Magallanes y de la Antártica Chilena,Torres del Paine,employment_in_transport_and_logistics,0.68,percent,very low
12,12402,Magallanes y de la Antártica Chilena,Torres del Paine,employment_manufacturing,0.68,percent,very low
12,12402,Magallanes y de la Antártica Chilena,Torres del Paine,employment_mining,0.0,percent,very low
12,12402,Magallanes y de la Antártica Chilena,Torres del Paine,employment_water_waste,0.0,percent,very low
12,12402,Magallanes y de la Antártica Chilena,Torres del Paine,fixed_internet_household_share,20.0,percent,very low
12,12402,Magallanes y de la Antártica Chilena,Torres del Paine,home_ownership,25.0,percent,very low
12,12402,Magallanes y de la Antártica Chilena,Torres del Paine,indigenous_identification_rate,14.21,percent,high
12,12402,Magallanes y de la Antártica Chilena,Torres del Paine,literacy_rate,96.28,percent,very high
12,12402,Magallanes y de la Antártica Chilena,Torres del Paine,mean_years_schooling,11.02,years,very high
12,12402,Magallanes y de la Antártica Chilena,Torres del Paine,population,197.0,persons,very low
12,12402,Magallanes y de la Antártica Chilena,Torres del Paine,renter_share,29.0,percent,very high
13,13101,Metropolitana de Santiago,Santiago,disability_prevalence,7.1,percent,very low
13,13101,Metropolitana de Santiago,Santiago,electricity_access_rate,99.94,percent,very high
13,13101,Metropolitana de Santiago,Santiago,employment_agriculture_forestry,0.22,percent,very low
13,13101,Metropolitana de Santiago,Santiago,employment_construction,4.99,percent,very low
13,13101,Metropolitana de Santiago,Santiago,employment_electricity_gas,0.81,percent,low
13,13101,Metropolitana de Santiago,Santiago,employment_in_transport_and_logistics,6.31,percent,high
13,13101,Metropolitana de Santiago,Santiago,employment_manufacturing,6.08,percent,low
13,13101,Metropolitana de Santiago,Santiago,employment_mining,1.19,percent,medium
13,13101,Metropolitana de Santiago,Santiago,employment_water_waste,0.35,percent,very low
13,13101,Metropolitana de Santiago,Santiago,fixed_internet_household_share,69.25,percent,very high
13,13101,Metropolitana de Santiago,Santiago,home_ownership,23.02,percent,very low
13,13101,Metropolitana de Santiago,Santiago,indigenous_identification_rate,5.33,percent,low
13,13101,Metropolitana de Santiago,Santiago,literacy_rate,98.16,percent,very high
13,13101,Metropolitana de Santiago,Santiago,mean_years_schooling,12.51,years,very high
13,13101,Metropolitana de Santiago,Santiago,population,425426.0,persons,very high
13,13101,Metropolitana de Santiago,Santiago,renter_share,72.09,percent,very high
13,13102,Metropolitana de Santiago,Cerrillos,disability_prevalence,10.51,percent,low
13,13102,Metropolitana de Santiago,Cerrillos,electricity_access_rate,99.73,percent,high
13,13102,Metropolitana de Santiago,Cerrillos,employment_agriculture_forestry,0.41,percent,very low
13,13102,Metropolitana de Santiago,Cerrillos,employment_construction,9.02,percent,medium
13,13102,Metropolitana de Santiago,Cerrillos,employment_electricity_gas,1.07,percent,medium
13,13102,Metropolitana de Santiago,Cerrillos,employment_in_transport_and_logistics,10.29,percent,very high
13,13102,Metropolitana de Santiago,Cerrillos,employment_manufacturing,11.09,percent,very high
13,13102,Metropolitana de Santiago,Cerrillos,employment_mining,1.21,percent,medium
13,13102,Metropolitana de Santiago,Cerrillos,employment_water_waste,0.79,percent,low
13,13102,Metropolitana de Santiago,Cerrillos,fixed_internet_household_share,67.79,percent,very high
13,13102,Metropolitana de Santiago,Cerrillos,home_ownership,62.79,percent,low
13,13102,Metropolitana de Santiago,Cerrillos,indigenous_identification_rate,8.84,percent,medium
13,13102,Metropolitana de Santiago,Cerrillos,literacy_rate,96.11,percent,very high
13,13102,Metropolitana de Santiago,Cerrillos,mean_years_schooling,10.04,years,high
13,13102,Metropolitana de Santiago,Cerrillos,population,83544.0,persons,high
13,13102,Metropolitana de Santiago,Cerrillos,renter_share,22.35,percent,high
13,13103,Metropolitana de Santiago,Cerro Navia,disability_prevalence,13.04,percent,medium
13,13103,Metropolitana de Santiago,Cerro Navia,electricity_access_rate,99.87,percent,very high
13,13103,Metropolitana de Santiago,Cerro Navia,employment_agriculture_forestry,0.19,percent,very low
13,13103,Metropolitana de Santiago,Cerro Navia,employment_construction,11.95,percent,very high
13,13103,Metropolitana de Santiago,Cerro Navia,employment_electricity_gas,1.33,percent,very high
13,13103,Metropolitana de Santiago,Cerro Navia,employment_in_transport_and_logistics,11.9,percent,very high
13,13103,Metropolitana de Santiago,Cerro Navia,employment_manufacturing,10.11,percent,high
13,13103,Metropolitana de Santiago,Cerro Navia,employment_mining,0.89,percent,low
13,13103,Metropolitana de Santiago,Cerro Navia,employment_water_waste,0.66,percent,very low
13,13103,Metropolitana de Santiago,Cerro Navia,fixed_internet_household_share,64.89,percent,high
13,13103,Metropolitana de Santiago,Cerro Navia,home_ownership,53.76,percent,very low
13,13103,Metropolitana de Santiago,Cerro Navia,indigenous_identification_rate,13.12,percent,high
13,13103,Metropolitana de Santiago,Cerro Navia,literacy_rate,95.52,percent,high
13,13103,Metropolitana de Santiago,Cerro Navia,mean_years_schooling,9.25,years,medium
13,13103,Metropolitana de Santiago,Cerro Navia,population,127032.0,persons,very high
13,13103,Metropolitana de Santiago,Cerro Navia,renter_share,24.98,percent,very high
13,13104,Metropolitana de Santiago,Conchalí,disability_prevalence,12.1,percent,medium
13,13104,Metropolitana de Santiago,Conchalí,electricity_access_rate,99.94,percent,very high
13,13104,Metropolitana de Santiago,Conchalí,employment_agriculture_forestry,0.29,percent,very low
13,13104,Metropolitana de Santiago,Conchalí,employment_construction,8.88,percent,medium
13,13104,Metropolitana de Santiago,Conchalí,employment_electricity_gas,0.92,percent,medium
13,13104,Metropolitana de Santiago,Conchalí,employment_in_transport_and_logistics,9.36,percent,very high
13,13104,Metropolitana de Santiago,Conchalí,employment_manufacturing,10.2,percent,high
13,13104,Metropolitana de Santiago,Conchalí,employment_mining,1.18,percent,medium
13,13104,Metropolitana de Santiago,Conchalí,employment_water_waste,1.23,percent,very high
13,13104,Metropolitana de Santiago,Conchalí,fixed_internet_household_share,70.22,percent,very high
13,13104,Metropolitana de Santiago,Conchalí,home_ownership,49.11,percent,very low
13,13104,Metropolitana de Santiago,Conchalí,indigenous_identification_rate,6.83,percent,medium
13,13104,Metropolitana de Santiago,Conchalí,literacy_rate,96.39,percent,very high
13,13104,Metropolitana de Santiago,Conchalí,mean_years_schooling,10.12,years,high
13,13104,Metropolitana de Santiago,Conchalí,population,121298.0,persons,very high
13,13104,Metropolitana de Santiago,Conchalí,renter_share,31.45,percent,very high
13,13105,Metropolitana de Santiago,El Bosque,disability_prevalence,13.89,percent,high
13,13105,Metropolitana de Santiago,El Bosque,electricity_access_rate,99.79,percent,very high
13,13105,Metropolitana de Santiago,El Bosque,employment_agriculture_forestry,0.34,percent,very low
13,13105,Metropolitana de Santiago,El Bosque,employment_construction,10.95,percent,very high
13,13105,Metropolitana de Santiago,El Bosque,employment_electricity_gas,1.38,percent,very high
13,13105,Metropolitana de Santiago,El Bosque,employment_in_transport_and_logistics,8.9,percent,very high
13,13105,Metropolitana de Santiago,El Bosque,employment_manufacturing,10.0,percent,high
13,13105,Metropolitana de Santiago,El Bosque,employment_mining,1.04,percent,low
13,13105,Metropolitana de Santiago,El Bosque,employment_water_waste,0.83,percent,medium
13,13105,Metropolitana de Santiago,El Bosque,fixed_internet_household_share,71.19,percent,very high
13,13105,Metropolitana de Santiago,El Bosque,home_ownership,58.13,percent,very low
13,13105,Metropolitana de Santiago,El Bosque,indigenous_identification_rate,9.7,percent,medium
13,13105,Metropolitana de Santiago,El Bosque,literacy_rate,95.6,percent,high
13,13105,Metropolitana de Santiago,El Bosque,mean_years_schooling,9.68,years,high
13,13105,Metropolitana de Santiago,El Bosque,population,153976.0,persons,very high
13,13105,Metropolitana de Santiago,El Bosque,renter_share,23.57,percent,very high
13,13106,Metropolitana de Santiago,Estación Central,disability_prevalence,9.08,percent,very low
13,13106,Metropolitana de Santiago,Estación Central,electricity_access_rate,99.94,percent,very high
13,13106,Metropolitana de Santiago,Estación Central,employment_agriculture_forestry,0.25,percent,very low
13,13106,Metropolitana de Santiago,Estación Central,employment_construction,6.92,percent,low
13,13106,Metropolitana de Santiago,Estación Central,employment_electricity_gas,0.92,percent,medium
13,13106,Metropolitana de Santiago,Estación Central,employment_in_transport_and_logistics,10.31,percent,very high
13,13106,Metropolitana de Santiago,Estación Central,employment_manufacturing,7.88,percent,medium
13,13106,Metropolitana de Santiago,Estación Central,employment_mining,0.94,percent,low
13,13106,Metropolitana de Santiago,Estación Central,employment_water_waste,0.53,percent,very low
13,13106,Metropolitana de Santiago,Estación Central,fixed_internet_household_share,72.05,percent,very high
13,13106,Metropolitana de Santiago,Estación Central,home_ownership,32.07,percent,very low
13,13106,Metropolitana de Santiago,Estación Central,indigenous_identification_rate,5.61,percent,low
13,13106,Metropolitana de Santiago,Estación Central,literacy_rate,97.0,percent,very high
13,13106,Metropolitana de Santiago,Estación Central,mean_years_schooling,10.68,years,very high
13,13106,Metropolitana de Santiago,Estación Central,population,179909.0,persons,very high
13,13106,Metropolitana de Santiago,Estación Central,renter_share,59.18,percent,very high
13,13107,Metropolitana de Santiago,Huechuraba,disability_prevalence,9.78,percent,very low
13,13107,Metropolitana de Santiago,Huechuraba,electricity_access_rate,99.92,percent,very high
13,13107,Metropolitana de Santiago,Huechuraba,employment_agriculture_forestry,0.34,percent,very low
13,13107,Metropolitana de Santiago,Huechuraba,employment_construction,8.66,percent,medium
13,13107,Metropolitana de Santiago,Huechuraba,employment_electricity_gas,1.17,percent,high
13,13107,Metropolitana de Santiago,Huechuraba,employment_in_transport_and_logistics,7.31,percent,very high
13,13107,Metropolitana de Santiago,Huechuraba,employment_manufacturing,7.52,percent,medium
13,13107,Metropolitana de Santiago,Huechuraba,employment_mining,2.2,percent,high
13,13107,Metropolitana de Santiago,Huechuraba,employment_water_waste,0.69,percent,low
13,13107,Metropolitana de Santiago,Huechuraba,fixed_internet_household_share,78.09,percent,very high
13,13107,Metropolitana de Santiago,Huechuraba,home_ownership,64.28,percent,low
13,13107,Metropolitana de Santiago,Huechuraba,indigenous_identification_rate,7.71,percent,medium
13,13107,Metropolitana de Santiago,Huechuraba,literacy_rate,96.38,percent,very high
13,13107,Metropolitana de Santiago,Huechuraba,mean_years_schooling,10.88,years,very high
13,13107,Metropolitana de Santiago,Huechuraba,population,101608.0,persons,very high
13,13107,Metropolitana de Santiago,Huechuraba,renter_share,21.6,percent,high
13,13108,Metropolitana de Santiago,Independencia,disability_prevalence,8.29,percent,very low
13,13108,Metropolitana de Santiago,Independencia,electricity_access_rate,99.95,percent,very high
13,13108,Metropolitana de Santiago,Independencia,employment_agriculture_forestry,0.26,percent,very low
13,13108,Metropolitana de Santiago,Independencia,employment_construction,7.73,percent,low
13,13108,Metropolitana de Santiago,Independencia,employment_electricity_gas,0.89,percent,medium
13,13108,Metropolitana de Santiago,Independencia,employment_in_transport_and_logistics,8.25,percent,very high
13,13108,Metropolitana de Santiago,Independencia,employment_manufacturing,8.91,percent,high
13,13108,Metropolitana de Santiago,Independencia,employment_mining,0.92,percent,low
13,13108,Metropolitana de Santiago,Independencia,employment_water_waste,0.47,percent,very low
13,13108,Metropolitana de Santiago,Independencia,fixed_internet_household_share,69.75,percent,very high
13,13108,Metropolitana de Santiago,Independencia,home_ownership,25.59,percent,very low
13,13108,Metropolitana de Santiago,Independencia,indigenous_identification_rate,4.21,percent,very low
13,13108,Metropolitana de Santiago,Independencia,literacy_rate,97.22,percent,very high
13,13108,Metropolitana de Santiago,Independencia,mean_years_schooling,10.95,years,very high
13,13108,Metropolitana de Santiago,Independencia,population,116089.0,persons,very high
13,13108,Metropolitana de Santiago,Independencia,renter_share,65.94,percent,very high
13,13109,Metropolitana de Santiago,La Cisterna,disability_prevalence,9.53,percent,very low
13,13109,Metropolitana de Santiago,La Cisterna,electricity_access_rate,99.95,percent,very high
13,13109,Metropolitana de Santiago,La Cisterna,employment_agriculture_forestry,0.26,percent,very low
13,13109,Metropolitana de Santiago,La Cisterna,employment_construction,6.37,percent,very low
13,13109,Metropolitana de Santiago,La Cisterna,employment_electricity_gas,1.1,percent,high
13,13109,Metropolitana de Santiago,La Cisterna,employment_in_transport_and_logistics,8.49,percent,very high
13,13109,Metropolitana de Santiago,La Cisterna,employment_manufacturing,9.45,percent,high
13,13109,Metropolitana de Santiago,La Cisterna,employment_mining,1.15,percent,low
13,13109,Metropolitana de Santiago,La Cisterna,employment_water_waste,0.55,percent,very low
13,13109,Metropolitana de Santiago,La Cisterna,fixed_internet_household_share,76.15,percent,very high
13,13109,Metropolitana de Santiago,La Cisterna,home_ownership,43.94,percent,very low
13,13109,Metropolitana de Santiago,La Cisterna,indigenous_identification_rate,6.57,percent,medium
13,13109,Metropolitana de Santiago,La Cisterna,literacy_rate,97.22,percent,very high
13,13109,Metropolitana de Santiago,La Cisterna,mean_years_schooling,11.2,years,very high
13,13109,Metropolitana de Santiago,La Cisterna,population,102478.0,persons,very high
13,13109,Metropolitana de Santiago,La Cisterna,renter_share,44.24,percent,very high
13,13110,Metropolitana de Santiago,La Florida,disability_prevalence,9.94,percent,very low
13,13110,Metropolitana de Santiago,La Florida,electricity_access_rate,99.95,percent,very high
13,13110,Metropolitana de Santiago,La Florida,employment_agriculture_forestry,0.27,percent,very low
13,13110,Metropolitana de Santiago,La Florida,employment_construction,7.68,percent,low
13,13110,Metropolitana de Santiago,La Florida,employment_electricity_gas,1.11,percent,high
13,13110,Metropolitana de Santiago,La Florida,employment_in_transport_and_logistics,6.42,percent,high
13,13110,Metropolitana de Santiago,La Florida,employment_manufacturing,6.87,percent,medium
13,13110,Metropolitana de Santiago,La Florida,employment_mining,1.43,percent,medium
13,13110,Metropolitana de Santiago,La Florida,employment_water_waste,0.53,percent,very low
13,13110,Metropolitana de Santiago,La Florida,fixed_internet_household_share,80.62,percent,very high
13,13110,Metropolitana de Santiago,La Florida,home_ownership,60.87,percent,low
13,13110,Metropolitana de Santiago,La Florida,indigenous_identification_rate,7.83,percent,medium
13,13110,Metropolitana de Santiago,La Florida,literacy_rate,97.11,percent,very high
13,13110,Metropolitana de Santiago,La Florida,mean_years_schooling,11.27,years,very high
13,13110,Metropolitana de Santiago,La Florida,population,373466.0,persons,very high
13,13110,Metropolitana de Santiago,La Florida,renter_share,29.78,percent,very high
13,13111,Metropolitana de Santiago,La Granja,disability_prevalence,12.75,percent,medium
13,13111,Metropolitana de Santiago,La Granja,electricity_access_rate,99.95,percent,very high
13,13111,Metropolitana de Santiago,La Granja,employment_agriculture_forestry,0.18,percent,very low
13,13111,Metropolitana de Santiago,La Granja,employment_construction,10.24,percent,high
13,13111,Metropolitana de Santiago,La Granja,employment_electricity_gas,1.33,percent,very high
13,13111,Metropolitana de Santiago,La Granja,employment_in_transport_and_logistics,8.64,percent,very high
13,13111,Metropolitana de Santiago,La Granja,employment_manufacturing,9.75,percent,high
13,13111,Metropolitana de Santiago,La Granja,employment_mining,0.76,percent,low
13,13111,Metropolitana de Santiago,La Granja,employment_water_waste,0.7,percent,low
13,13111,Metropolitana de Santiago,La Granja,fixed_internet_household_share,69.38,percent,very high
13,13111,Metropolitana de Santiago,La Granja,home_ownership,55.81,percent,very low
13,13111,Metropolitana de Santiago,La Granja,indigenous_identification_rate,10.12,percent,medium
13,13111,Metropolitana de Santiago,La Granja,literacy_rate,95.94,percent,high
13,13111,Metropolitana de Santiago,La Granja,mean_years_schooling,9.72,years,high
13,13111,Metropolitana de Santiago,La Granja,population,111670.0,persons,very high
13,13111,Metropolitana de Santiago,La Granja,renter_share,24.66,percent,very high
13,13112,Metropolitana de Santiago,La Pintana,disability_prevalence,13.71,percent,high
13,13112,Metropolitana de Santiago,La Pintana,electricity_access_rate,99.86,percent,very high
13,13112,Metropolitana de Santiago,La Pintana,employment_agriculture_forestry,0.42,percent,very low
13,13112,Metropolitana de Santiago,La Pintana,employment_construction,14.44,percent,very high
13,13112,Metropolitana de Santiago,La Pintana,employment_electricity_gas,1.64,percent,very high
13,13112,Metropolitana de Santiago,La Pintana,employment_in_transport_and_logistics,8.19,percent,very high
13,13112,Metropolitana de Santiago,La Pintana,employment_manufacturing,9.42,percent,high
13,13112,Metropolitana de Santiago,La Pintana,employment_mining,0.65,percent,very low
13,13112,Metropolitana de Santiago,La Pintana,employment_water_waste,1.02,percent,high
13,13112,Metropolitana de Santiago,La Pintana,fixed_internet_household_share,69.06,percent,very high
13,13112,Metropolitana de Santiago,La Pintana,home_ownership,68.96,percent,medium
13,13112,Metropolitana de Santiago,La Pintana,indigenous_identification_rate,14.01,percent,high
13,13112,Metropolitana de Santiago,La Pintana,literacy_rate,94.71,percent,medium
13,13112,Metropolitana de Santiago,La Pintana,mean_years_schooling,8.81,years,low
13,13112,Metropolitana de Santiago,La Pintana,population,174601.0,persons,very high
13,13112,Metropolitana de Santiago,La Pintana,renter_share,18.28,percent,high
13,13113,Metropolitana de Santiago,La Reina,disability_prevalence,6.75,percent,very low
13,13113,Metropolitana de Santiago,La Reina,electricity_access_rate,99.98,percent,very high
13,13113,Metropolitana de Santiago,La Reina,employment_agriculture_forestry,0.46,percent,very low
13,13113,Metropolitana de Santiago,La Reina,employment_construction,4.57,percent,very low
13,13113,Metropolitana de Santiago,La Reina,employment_electricity_gas,0.89,percent,medium
13,13113,Metropolitana de Santiago,La Reina,employment_in_transport_and_logistics,3.69,percent,very low
13,13113,Metropolitana de Santiago,La Reina,employment_manufacturing,4.89,percent,very low
13,13113,Metropolitana de Santiago,La Reina,employment_mining,2.24,percent,high
13,13113,Metropolitana de Santiago,La Reina,employment_water_waste,0.43,percent,very low
13,13113,Metropolitana de Santiago,La Reina,fixed_internet_household_share,87.81,percent,very high
13,13113,Metropolitana de Santiago,La Reina,home_ownership,62.99,percent,low
13,13113,Metropolitana de Santiago,La Reina,indigenous_identification_rate,4.54,percent,very low
13,13113,Metropolitana de Santiago,La Reina,literacy_rate,97.5,percent,very high
13,13113,Metropolitana de Santiago,La Reina,mean_years_schooling,12.8,years,very high
13,13113,Metropolitana de Santiago,La Reina,population,89091.0,persons,very high
13,13113,Metropolitana de Santiago,La Reina,renter_share,26.88,percent,very high
13,13114,Metropolitana de Santiago,Las Condes,disability_prevalence,5.16,percent,very low
13,13114,Metropolitana de Santiago,Las Condes,electricity_access_rate,99.99,percent,very high
13,13114,Metropolitana de Santiago,Las Condes,employment_agriculture_forestry,0.69,percent,very low
13,13114,Metropolitana de Santiago,Las Condes,employment_construction,3.61,percent,very low
13,13114,Metropolitana de Santiago,Las Condes,employment_electricity_gas,1.01,percent,medium
13,13114,Metropolitana de Santiago,Las Condes,employment_in_transport_and_logistics,3.91,percent,very low
13,13114,Metropolitana de Santiago,Las Condes,employment_manufacturing,3.84,percent,very low
13,13114,Metropolitana de Santiago,Las Condes,employment_mining,2.89,percent,high
13,13114,Metropolitana de Santiago,Las Condes,employment_water_waste,0.33,percent,very low
13,13114,Metropolitana de Santiago,Las Condes,fixed_internet_household_share,91.54,percent,very high
13,13114,Metropolitana de Santiago,Las Condes,home_ownership,53.48,percent,very low
13,13114,Metropolitana de Santiago,Las Condes,indigenous_identification_rate,1.8,percent,very low
13,13114,Metropolitana de Santiago,Las Condes,literacy_rate,98.23,percent,very high
13,13114,Metropolitana de Santiago,Las Condes,mean_years_schooling,13.67,years,very high
13,13114,Metropolitana de Santiago,Las Condes,population,293272.0,persons,very high
13,13114,Metropolitana de Santiago,Las Condes,renter_share,40.82,percent,very high
13,13115,Metropolitana de Santiago,Lo Barnechea,disability_prevalence,4.38,percent,very low
13,13115,Metropolitana de Santiago,Lo Barnechea,electricity_access_rate,99.96,percent,very high
13,13115,Metropolitana de Santiago,Lo Barnechea,employment_agriculture_forestry,1.19,percent,very low
13,13115,Metropolitana de Santiago,Lo Barnechea,employment_construction,4.76,percent,very low
13,13115,Metropolitana de Santiago,Lo Barnechea,employment_electricity_gas,0.66,percent,low
13,13115,Metropolitana de Santiago,Lo Barnechea,employment_in_transport_and_logistics,4.14,percent,very low
13,13115,Metropolitana de Santiago,Lo Barnechea,employment_manufacturing,3.79,percent,very low
13,13115,Metropolitana de Santiago,Lo Barnechea,employment_mining,1.93,percent,high
13,13115,Metropolitana de Santiago,Lo Barnechea,employment_water_waste,0.4,percent,very low
13,13115,Metropolitana de Santiago,Lo Barnechea,fixed_internet_household_share,84.47,percent,very high
13,13115,Metropolitana de Santiago,Lo Barnechea,home_ownership,69.46,percent,medium
13,13115,Metropolitana de Santiago,Lo Barnechea,indigenous_identification_rate,2.8,percent,very low
13,13115,Metropolitana de Santiago,Lo Barnechea,literacy_rate,97.46,percent,very high
13,13115,Metropolitana de Santiago,Lo Barnechea,mean_years_schooling,12.07,years,very high
13,13115,Metropolitana de Santiago,Lo Barnechea,population,112112.0,persons,very high
13,13115,Metropolitana de Santiago,Lo Barnechea,renter_share,23.13,percent,high
13,13116,Metropolitana de Santiago,Lo Espejo,disability_prevalence,14.2,percent,high
13,13116,Metropolitana de Santiago,Lo Espejo,electricity_access_rate,99.92,percent,very high
13,13116,Metropolitana de Santiago,Lo Espejo,employment_agriculture_forestry,0.38,percent,very low
13,13116,Metropolitana de Santiago,Lo Espejo,employment_construction,10.73,percent,high
13,13116,Metropolitana de Santiago,Lo Espejo,employment_electricity_gas,1.34,percent,very high
13,13116,Metropolitana de Santiago,Lo Espejo,employment_in_transport_and_logistics,10.76,percent,very high
13,13116,Metropolitana de Santiago,Lo Espejo,employment_manufacturing,11.08,percent,very high
13,13116,Metropolitana de Santiago,Lo Espejo,employment_mining,0.86,percent,low
13,13116,Metropolitana de Santiago,Lo Espejo,employment_water_waste,1.03,percent,high
13,13116,Metropolitana de Santiago,Lo Espejo,fixed_internet_household_share,65.05,percent,high
13,13116,Metropolitana de Santiago,Lo Espejo,home_ownership,54.22,percent,very low
13,13116,Metropolitana de Santiago,Lo Espejo,indigenous_identification_rate,8.92,percent,medium
13,13116,Metropolitana de Santiago,Lo Espejo,literacy_rate,94.95,percent,medium
13,13116,Metropolitana de Santiago,Lo Espejo,mean_years_schooling,9.24,years,medium
13,13116,Metropolitana de Santiago,Lo Espejo,population,87079.0,persons,very high
13,13116,Metropolitana de Santiago,Lo Espejo,renter_share,20.53,percent,high
13,13117,Metropolitana de Santiago,Lo Prado,disability_prevalence,13.7,percent,high
13,13117,Metropolitana de Santiago,Lo Prado,electricity_access_rate,99.94,percent,very high
13,13117,Metropolitana de Santiago,Lo Prado,employment_agriculture_forestry,0.29,percent,very low
13,13117,Metropolitana de Santiago,Lo Prado,employment_construction,9.84,percent,high
13,13117,Metropolitana de Santiago,Lo Prado,employment_electricity_gas,1.17,percent,high
13,13117,Metropolitana de Santiago,Lo Prado,employment_in_transport_and_logistics,11.07,percent,very high
13,13117,Metropolitana de Santiago,Lo Prado,employment_manufacturing,8.95,percent,high
13,13117,Metropolitana de Santiago,Lo Prado,employment_mining,0.95,percent,low
13,13117,Metropolitana de Santiago,Lo Prado,employment_water_waste,0.46,percent,very low
13,13117,Metropolitana de Santiago,Lo Prado,fixed_internet_household_share,67.01,percent,very high
13,13117,Metropolitana de Santiago,Lo Prado,home_ownership,51.56,percent,very low
13,13117,Metropolitana de Santiago,Lo Prado,indigenous_identification_rate,10.63,percent,medium
13,13117,Metropolitana de Santiago,Lo Prado,literacy_rate,96.19,percent,very high
13,13117,Metropolitana de Santiago,Lo Prado,mean_years_schooling,9.96,years,high
13,13117,Metropolitana de Santiago,Lo Prado,population,91118.0,persons,very high
13,13117,Metropolitana de Santiago,Lo Prado,renter_share,32.06,percent,very high
13,13118,Metropolitana de Santiago,Macul,disability_prevalence,10.06,percent,very low
13,13118,Metropolitana de Santiago,Macul,electricity_access_rate,99.96,percent,very high
13,13118,Metropolitana de Santiago,Macul,employment_agriculture_forestry,0.24,percent,very low
13,13118,Metropolitana de Santiago,Macul,employment_construction,6.01,percent,very low
13,13118,Metropolitana de Santiago,Macul,employment_electricity_gas,1.01,percent,medium
13,13118,Metropolitana de Santiago,Macul,employment_in_transport_and_logistics,6.18,percent,high
13,13118,Metropolitana de Santiago,Macul,employment_manufacturing,6.68,percent,medium
13,13118,Metropolitana de Santiago,Macul,employment_mining,1.45,percent,medium
13,13118,Metropolitana de Santiago,Macul,employment_water_waste,0.41,percent,very low
13,13118,Metropolitana de Santiago,Macul,fixed_internet_household_share,80.8,percent,very high
13,13118,Metropolitana de Santiago,Macul,home_ownership,50.13,percent,very low
13,13118,Metropolitana de Santiago,Macul,indigenous_identification_rate,6.91,percent,medium
13,13118,Metropolitana de Santiago,Macul,literacy_rate,97.43,percent,very high
13,13118,Metropolitana de Santiago,Macul,mean_years_schooling,11.82,years,very high
13,13118,Metropolitana de Santiago,Macul,population,123241.0,persons,very high
13,13118,Metropolitana de Santiago,Macul,renter_share,39.39,percent,very high
13,13119,Metropolitana de Santiago,Maipú,disability_prevalence,9.6,percent,very low
13,13119,Metropolitana de Santiago,Maipú,electricity_access_rate,99.92,percent,very high
13,13119,Metropolitana de Santiago,Maipú,employment_agriculture_forestry,0.52,percent,very low
13,13119,Metropolitana de Santiago,Maipú,employment_construction,6.21,percent,very low
13,13119,Metropolitana de Santiago,Maipú,employment_electricity_gas,1.0,percent,medium
13,13119,Metropolitana de Santiago,Maipú,employment_in_transport_and_logistics,10.11,percent,very high
13,13119,Metropolitana de Santiago,Maipú,employment_manufacturing,9.3,percent,high
13,13119,Metropolitana de Santiago,Maipú,employment_mining,1.51,percent,medium
13,13119,Metropolitana de Santiago,Maipú,employment_water_waste,0.69,percent,low
13,13119,Metropolitana de Santiago,Maipú,fixed_internet_household_share,81.54,percent,very high
13,13119,Metropolitana de Santiago,Maipú,home_ownership,71.31,percent,high
13,13119,Metropolitana de Santiago,Maipú,indigenous_identification_rate,7.77,percent,medium
13,13119,Metropolitana de Santiago,Maipú,literacy_rate,97.19,percent,very high
13,13119,Metropolitana de Santiago,Maipú,mean_years_schooling,11.04,years,very high
13,13119,Metropolitana de Santiago,Maipú,population,501786.0,persons,very high
13,13119,Metropolitana de Santiago,Maipú,renter_share,21.62,percent,high
13,13120,Metropolitana de Santiago,Ñuñoa,disability_prevalence,6.36,percent,very low
13,13120,Metropolitana de Santiago,Ñuñoa,electricity_access_rate,99.98,percent,very high
13,13120,Metropolitana de Santiago,Ñuñoa,employment_agriculture_forestry,0.28,percent,very low
13,13120,Metropolitana de Santiago,Ñuñoa,employment_construction,3.39,percent,very low
13,13120,Metropolitana de Santiago,Ñuñoa,employment_electricity_gas,1.0,percent,medium
13,13120,Metropolitana de Santiago,Ñuñoa,employment_in_transport_and_logistics,4.19,percent,low
13,13120,Metropolitana de Santiago,Ñuñoa,employment_manufacturing,4.88,percent,very low
13,13120,Metropolitana de Santiago,Ñuñoa,employment_mining,2.4,percent,high
13,13120,Metropolitana de Santiago,Ñuñoa,employment_water_waste,0.32,percent,very low
13,13120,Metropolitana de Santiago,Ñuñoa,fixed_internet_household_share,88.17,percent,very high
13,13120,Metropolitana de Santiago,Ñuñoa,home_ownership,48.1,percent,very low
13,13120,Metropolitana de Santiago,Ñuñoa,indigenous_identification_rate,4.15,percent,very low
13,13120,Metropolitana de Santiago,Ñuñoa,literacy_rate,98.27,percent,very high
13,13120,Metropolitana de Santiago,Ñuñoa,mean_years_schooling,13.7,years,very high
13,13120,Metropolitana de Santiago,Ñuñoa,population,239365.0,persons,very high
13,13120,Metropolitana de Santiago,Ñuñoa,renter_share,45.69,percent,very high
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,disability_prevalence,14.57,percent,high
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,electricity_access_rate,99.86,percent,very high
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,employment_agriculture_forestry,0.34,percent,very low
