action_id,action_name,sr15_option,dimension,indicator,sr15_code,cell_score_01,city_indicator,sign,city_quintile_category,city_capacity,indicator_contribution
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
c40_0018,Optimize energy efficiency and sustainability standards for ,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling ,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
icare_0120,Implement energy efficiency criteria and indicators in the p,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
ipcc_0033,Improve product maintenance to extend lifespan,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
ipcc_0037,Adopt net-zero-emissions materials and supply chains,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
ipcc_0071,Increase sustainable use of wood products,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,economic,distributional_effects,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),economic,employment_productivity,C,1.0,unemployment_rate,1,very high,1.0,1.0
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,economic,employment_productivity,C,1.0,unemployment_rate,1,very high,1.0,1.0
icare_0006,Develop integrated renewable energy planning and solar–batte,Bioenergy,economic,employment_productivity,C,1.0,unemployment_rate,1,very high,1.0,1.0
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),environmental,biodiversity,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,environmental,biodiversity,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),environmental,water_use,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Bioenergy,environmental,water_use,A,0.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Bioenergy,geophysical,limited_land_use,A,0.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),institutional,transparency_accountability,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,institutional,transparency_accountability,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Bioenergy,institutional,transparency_accountability,A,0.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),socio_cultural,human_capabilities,C,0.5,literacy_rate,1,very low,0.0,-1.0
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),socio_cultural,human_capabilities,C,0.5,mean_years_schooling,1,very low,0.0,-1.0
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),socio_cultural,inclusiveness,C,0.542,disability_prevalence,-1,high,0.75,-0.5
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),socio_cultural,inclusiveness,C,0.542,indigenous_identification_rate,-1,very high,1.0,-1.0
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),socio_cultural,inclusiveness,C,0.542,poverty_rate,-1,very high,1.0,-1.0
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),socio_cultural,intergenerational_equity,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,socio_cultural,intergenerational_equity,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,socio_cultural,public_acceptance,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Bioenergy,socio_cultural,public_acceptance,A,0.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),technological,absence_of_risk,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,technological,absence_of_risk,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Bioenergy,technological,absence_of_risk,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Wind (on-shore & off-shore),technological,maturity,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,technological,maturity,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Bioenergy,technological,maturity,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Solar PV,technological,simplicity,C,1.0,(no bridge),0,,,
icare_0006,Develop integrated renewable energy planning and solar–batte,Bioenergy,technological,simplicity,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Solar PV,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0024,Integrate renewables into municipal water systems,Solar PV,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0024,Integrate renewables into municipal water systems,Solar PV,economic,distributional_effects,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),economic,employment_productivity,C,1.0,unemployment_rate,1,very high,1.0,1.0
icare_0024,Integrate renewables into municipal water systems,Solar PV,economic,employment_productivity,C,1.0,unemployment_rate,1,very high,1.0,1.0
icare_0024,Integrate renewables into municipal water systems,Bioenergy,economic,employment_productivity,C,1.0,unemployment_rate,1,very high,1.0,1.0
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Solar PV,environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),environmental,biodiversity,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Solar PV,environmental,biodiversity,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),environmental,water_use,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Solar PV,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Bioenergy,environmental,water_use,A,0.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Bioenergy,geophysical,limited_land_use,A,0.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Solar PV,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),institutional,transparency_accountability,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Solar PV,institutional,transparency_accountability,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Bioenergy,institutional,transparency_accountability,A,0.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),socio_cultural,human_capabilities,C,0.5,literacy_rate,1,very low,0.0,-1.0
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),socio_cultural,human_capabilities,C,0.5,mean_years_schooling,1,very low,0.0,-1.0
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),socio_cultural,inclusiveness,C,0.542,disability_prevalence,-1,high,0.75,-0.5
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),socio_cultural,inclusiveness,C,0.542,indigenous_identification_rate,-1,very high,1.0,-1.0
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),socio_cultural,inclusiveness,C,0.542,poverty_rate,-1,very high,1.0,-1.0
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),socio_cultural,intergenerational_equity,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Solar PV,socio_cultural,intergenerational_equity,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Solar PV,socio_cultural,public_acceptance,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Bioenergy,socio_cultural,public_acceptance,A,0.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Solar PV,socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),technological,absence_of_risk,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Solar PV,technological,absence_of_risk,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Bioenergy,technological,absence_of_risk,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),technological,maturity,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Solar PV,technological,maturity,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Bioenergy,technological,maturity,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Solar PV,technological,simplicity,C,1.0,(no bridge),0,,,
icare_0024,Integrate renewables into municipal water systems,Bioenergy,technological,simplicity,C,1.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Solar PV,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0049,Develop regional hubs for renewable energy production,Solar PV,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0049,Develop regional hubs for renewable energy production,Solar PV,economic,distributional_effects,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0049,Develop regional hubs for renewable energy production,Wind (on-shore & off-shore),economic,employment_productivity,C,1.0,unemployment_rate,1,very high,1.0,1.0
icare_0049,Develop regional hubs for renewable energy production,Solar PV,economic,employment_productivity,C,1.0,unemployment_rate,1,very high,1.0,1.0
icare_0049,Develop regional hubs for renewable energy production,Bioenergy,economic,employment_productivity,C,1.0,unemployment_rate,1,very high,1.0,1.0
icare_0049,Develop regional hubs for renewable energy production,Wind (on-shore & off-shore),environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Solar PV,environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Wind (on-shore & off-shore),environmental,biodiversity,C,1.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Solar PV,environmental,biodiversity,C,1.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Wind (on-shore & off-shore),environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Wind (on-shore & off-shore),environmental,water_use,C,1.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Solar PV,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Bioenergy,environmental,water_use,A,0.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Bioenergy,geophysical,limited_land_use,A,0.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Solar PV,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Wind (on-shore & off-shore),institutional,transparency_accountability,C,1.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Solar PV,institutional,transparency_accountability,C,1.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Bioenergy,institutional,transparency_accountability,A,0.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Wind (on-shore & off-shore),socio_cultural,human_capabilities,C,0.5,literacy_rate,1,very low,0.0,-1.0
icare_0049,Develop regional hubs for renewable energy production,Wind (on-shore & off-shore),socio_cultural,human_capabilities,C,0.5,mean_years_schooling,1,very low,0.0,-1.0
icare_0049,Develop regional hubs for renewable energy production,Wind (on-shore & off-shore),socio_cultural,inclusiveness,C,0.542,disability_prevalence,-1,high,0.75,-0.5
icare_0049,Develop regional hubs for renewable energy production,Wind (on-shore & off-shore),socio_cultural,inclusiveness,C,0.542,indigenous_identification_rate,-1,very high,1.0,-1.0
icare_0049,Develop regional hubs for renewable energy production,Wind (on-shore & off-shore),socio_cultural,inclusiveness,C,0.542,poverty_rate,-1,very high,1.0,-1.0
icare_0049,Develop regional hubs for renewable energy production,Wind (on-shore & off-shore),socio_cultural,intergenerational_equity,C,1.0,(no bridge),0,,,
icare_0049,Develop regional hubs for renewable energy production,Solar PV,socio_cultural,intergenerational_equity,C,1.0,(no bridge),0,,,
