award_id,numero_ingreso,ano,concurso_id,concurso,fecha_presentacion,tipo_concurso,objetivo_manejo,literal,region_num,region,puntaje,superficie_ha,presenter_type,monto_total_utm,monto_actividades_utm,monto_ordenacion_utm,aporte_propietario_utm,monto_asesoria_utm,monto_asistencia_tecnica_utm,monto_elaboracion_plan_utm,monto_informe_ejecucion_utm,tiene_plan_saff,tiene_bonificacion_saff,numero_bonos
1486682,1036/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-07-07,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,30.97,1.3,Consultor,17.29,14.95,0.0,0.0,2.34,1.235,0.65,0.455,,,
1483031,769/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-13,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,44.42,16.01,Consultor,142.33,113.51,0.0,0.0,28.82,15.2095,8.005,5.6035,,,
1485671,1002/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-07-07,Otros Interesados,PRODUCCION MADERERA,C,7,Maule,52.48,15.0,Consultor,177.0,150.0,0.0,0.0,27.0,14.25,7.5,5.25,,,
1475202,226/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-22,Pequeños Propietarios,BOSQUE PRESERVACION Y FORMACIONES XEROFITICAS DE ALTO VALOR ECOLOGICO,A,16,Ñuble,44.97,1.0,Propietario que postula su propio predio,5.95,4.15,0.0,0.0,1.8,0.95,0.5,0.35,,,
1191775,514/2016,2016,1183138,Primer Concurso 2016,2016-05-04,Otros Interesados,PRODUCCION MADERERA,C,8,Biobío,52.2,1.2,Consultor,4.7,4.7,0.0,0.0,,,,,No,No,0.0
1474225,188/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-02,Pequeños Propietarios,PRODUCCION MADERERA,C,7,Maule,33.47,10.73,Extensionista,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1473951,168/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-31,Pequeños Propietarios,PRODUCCION NO MADERERA,B,7,Maule,51.57,6.2,Extensionista,32.96,32.96,0.0,0.0,0.0,0.0,0.0,0.0,,,
1485328,937/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-07-04,Pequeños Propietarios,PRODUCCION NO MADERERA,B,10,Los Lagos,40.17,41.8,Extensionista,240.26,240.26,0.0,0.0,0.0,0.0,0.0,0.0,,,
1222443,465/2017,2017,1216118,Primer Concurso 2017,2017-06-06,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,50.34,9.6,Extensionista,18.53,18.53,0.0,0.0,,,,,No,No,0.0
1482091,674/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-11,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,34.17,13.7,Profesional de CONAF,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1473626,136/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-31,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,40.27,1.45,Extensionista,16.68,16.68,0.0,0.0,0.0,0.0,0.0,0.0,,,
1475022,267/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-27,Pequeños Propietarios,PRODUCCION MADERERA,C,8,Biobío,32.27,2.3,Extensionista,26.45,26.45,0.0,0.0,0.0,0.0,0.0,0.0,,,
1409612,076/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-03-31,Otros Interesados,PRODUCCION MADERERA,C,8,Biobío,62.08,20.9,Extensionista,196.46,196.46,0.0,0.0,0.0,0.0,0.0,0.0,1,,
1262783,833/2018,2018,1248949,Primer Concurso 2018,2018-05-26,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,45.98,10.26,Otros,117.0,117.0,0.0,0.99,,,,,,,
1476876,336/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-30,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,50.27,2.1,Extensionista,24.15,24.15,0.0,0.0,0.0,0.0,0.0,0.0,,,
1476897,337/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-30,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,48.27,1.7,Extensionista,20.06,19.55,0.51,0.0,0.0,0.0,0.0,0.0,,,
1199157,1109/2016,2016,1183138,Primer Concurso 2016,2016-05-13,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,44.05,2.0,Consultor,17.28,17.28,0.0,0.0,,,,,No,No,0.0
1473272,104/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-29,Pequeños Propietarios,PRODUCCION MADERERA,C,7,Maule,36.57,3.1,Extensionista,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1476243,291/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-29,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,41.95,1.23,Extensionista,14.15,0.1,0.0,17.48,0.0,0.0,0.0,0.0,,,
1188248,293/2016,2016,1183138,Primer Concurso 2016,2016-04-12,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,51.3,6.0,Otros,40.92,40.92,0.0,0.0,,,,,No,No,0.0
1473490,123/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-31,Otros Interesados,BOSQUE PRESERVACION Y FORMACIONES XEROFITICAS DE ALTO VALOR ECOLOGICO,A,16,Ñuble,51.23,12.87,Extensionista,64.35,64.35,0.0,0.0,0.0,0.0,0.0,0.0,,,
1472377,038/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-25,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,40.57,4.33,Extensionista,35.29,35.29,0.0,0.0,0.0,0.0,0.0,0.0,,,
1472383,039/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-25,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,41.27,2.7,Extensionista,22.01,22.01,0.0,0.0,0.0,0.0,0.0,0.0,,,
1481022,610/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-07,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,42.42,1.99,Consultor,17.69,14.11,0.0,0.0,3.58,1.8905,0.995,0.6965,,,
1471524,004/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-15,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,34.87,6.11,Extensionista,70.27,70.27,0.0,0.0,0.0,0.0,0.0,0.0,,,
1475987,269/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-13,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,36.87,5.23,Extensionista,59.8,59.8,0.0,0.0,0.0,0.0,0.0,0.0,,,
1255622,325/2018,2018,1248949,Primer Concurso 2018,2018-04-30,Pequeños Propietarios,PRODUCCION MADERERA,C,8,Biobío,50.11,21.3,Extensionista,192.77,192.77,0.0,0.0,,,,,,,
1262123,768/2018,2018,1248949,Primer Concurso 2018,2018-05-25,Otros Interesados,PRODUCCION MADERERA,C,6,O'Higgins,59.76,25.0,Extensionista,203.0,203.0,0.0,0.0,,,,,,,
1478055,738/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-12,Pequeños Propietarios,PRODUCCION NO MADERERA,B,10,Los Lagos,47.22,10.5,Propietario que postula su propio predio,63.45,60.38,0.0,14.18,3.07,1.62,0.85,0.6,,,
1263154,860/2018,2018,1248949,Primer Concurso 2018,2018-05-27,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,45.98,10.5,Otros,120.0,120.0,0.0,0.75,,,,,,,
1218585,100/2017,2017,1216118,Primer Concurso 2017,2017-04-27,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,55.65,19.97,Consultor,105.04,105.04,0.0,0.0,,,,,No,No,0.0
1478134,418/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-05-21,Otros Interesados,BOSQUE PRESERVACION Y FORMACIONES XEROFITICAS DE ALTO VALOR ECOLOGICO,A,13,Metropolitana,55.73,10.0,Propietario que postula su propio predio,50.8,38.0,0.0,0.35,12.8,6.75,3.55,2.5,,,
1483294,800/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-13,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,42.32,1.2,Extensionista,5.29,5.29,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0
1478219,553/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-02,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,34.17,7.87,Extensionista,90.51,90.51,0.0,0.0,0.0,0.0,0.0,0.0,,,
1220491,245/2017,2017,1216118,Primer Concurso 2017,2017-05-15,Pequeños Propietarios,PRODUCCION NO MADERERA,B,9,La Araucanía,73.29,7.08,Otros,40.72,40.72,0.0,50.09,,,,,No,No,0.0
1258358,1012/2018,2018,1248949,Primer Concurso 2018,2018-05-28,Otros Interesados,PRODUCCION MADERERA,C,11,Aysén,61.13,10.0,Otros,100.0,100.0,0.0,100.0,,,,,,,
1479088,463/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-05-29,Otros Interesados,PRODUCCION MADERERA,C,8,Biobío,44.42,6.6,Extensionista,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1486911,1053/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-07-08,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,42.42,12.0,Extensionista,85.08,85.08,0.0,0.0,0.0,0.0,0.0,0.0,,,
1217911,531/2017,2017,1216118,Primer Concurso 2017,2017-06-16,Otros Interesados,PRODUCCION MADERERA,C,10,Los Lagos,62.21,24.56,Extensionista,162.65,162.65,0.0,0.0,,,,,No,No,0.0
1484510,895/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-30,Otros Interesados,PRODUCCION MADERERA,C,7,Maule,44.42,2.2,Extensionista,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1476305,297/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-29,Pequeños Propietarios,PRODUCCION MADERERA,C,7,Maule,34.17,10.0,Extensionista,103.5,103.5,0.0,0.0,0.0,0.0,0.0,0.0,,,
1486582,1033/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-07-07,Otros Interesados,PRODUCCION NO MADERERA,B,14,Los Ríos,47.57,25.0,Consultor,175.14,124.0,0.0,1.35,51.14,26.99,14.2,9.95,,,
1477151,364/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-30,Otros Interesados,BOSQUE PRESERVACION Y FORMACIONES XEROFITICAS DE ALTO VALOR ECOLOGICO,A,16,Ñuble,43.67,1.29,Extensionista,3.96,3.96,0.0,0.0,0.0,0.0,0.0,0.0,,,
1254618,259/2018,2018,1248949,Primer Concurso 2018,2018-04-23,Pequeños Propietarios,PRODUCCION MADERERA,C,6,O'Higgins,55.86,0.61,Extensionista,1.1,1.1,0.0,0.0,,,,,,,
1222915,418/2017,2017,1216118,Primer Concurso 2017,2017-06-01,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,65.71,3.3,Extensionista,37.95,37.95,0.0,0.0,,,,,No,No,0.0
1482771,741/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-12,Pequeños Propietarios,PRODUCCION NO MADERERA,B,10,Los Lagos,43.57,37.0,Propietario que postula su propio predio,60.4,46.0,0.0,0.0,14.4,14.4,14.4,14.4,,,
1196942,899/2016,2016,1183138,Primer Concurso 2016,2016-05-12,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,46.7,59.9,Otros,243.45,243.45,0.0,0.0,,,,,No,No,0.0
1478565,435/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-05-26,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,33.12,30.0,Extensionista,345.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1475691,251/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-25,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,44.17,5.09,Extensionista,53.95,53.95,0.0,0.0,0.0,0.0,0.0,0.0,,,
1471712,360/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-30,Otros Interesados,PRODUCCION NO MADERERA,B,7,Maule,55.73,1.4,Extensionista,4.0,4.0,0.0,0.01,0.0,0.0,0.0,0.0,,,
1483574,834/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-18,Otros Interesados,PRODUCCION MADERERA,C,16,Ñuble,42.42,6.64,Extensionista,17.46,17.46,0.0,0.0,0.0,0.0,0.0,0.0,,,
1472298,174/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-01,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,34.17,10.38,Extensionista,119.37,119.37,0.0,0.0,0.0,0.0,0.0,0.0,,,
1474831,217/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-12,Pequeños Propietarios,PRODUCCION MADERERA,C,8,Biobío,45.27,1.05,Profesional de CONAF,7.91,7.59,0.32,0.0,0.0,0.0,0.0,0.0,,,
1226526,674/2017,2017,1216118,Primer Concurso 2017,2017-06-22,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,51.53,23.3,Consultor,233.0,233.0,0.0,100.19,,,,,No,No,0.0
1421903,958/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-30,Otros Interesados,PRODUCCION NO MADERERA,B,6,O'Higgins,48.17,20.0,Consultor,91.08,80.84,0.0,0.0,10.24,5.4,2.84,2.0,,,
1471495,002/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-15,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,39.57,3.6,Extensionista,41.4,41.4,0.0,0.0,0.0,0.0,0.0,0.0,,,
1196887,887/2016,2016,1183138,Primer Concurso 2016,2016-05-12,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,38.05,16.7,Extensionista,28.89,28.89,0.0,0.0,,,,,No,No,0.0
1481629,641/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-10,Pequeños Propietarios,PRODUCCION NO MADERERA,B,10,Los Lagos,51.95,2.2,Consultor,14.8,12.5,0.0,41.56,2.3,1.22,0.64,0.45,,,
1487078,1133/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-07-08,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,39.95,2.2,Extensionista,11.22,11.22,0.0,0.0,0.0,0.0,0.0,0.0,,,
1226151,650/2017,2017,1216118,Primer Concurso 2017,2017-06-23,Otros Interesados,PRODUCCION MADERERA,C,8,Biobío,62.48,4.64,Personal Fomento Conaf,35.5,35.5,0.0,0.0,,,,,No,No,0.0
1226242,702/2017,2017,1216118,Primer Concurso 2017,2017-06-22,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,63.2,6.6,Otros,49.1,49.1,0.0,0.09,,,,,No,No,0.0
1478326,441/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-05-27,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,39.57,2.88,Extensionista,32.52,32.52,0.0,0.0,0.0,0.0,0.0,0.0,,,
1474745,211/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-11,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,24.57,4.0,Extensionista,40.76,40.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
1198726,1062/2016,2016,1183138,Primer Concurso 2016,2016-05-13,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,61.7,9.78,Otros,66.1,66.1,0.0,0.0,,,,,No,No,0.0
1250057,062/2018,2018,1248949,Primer Concurso 2018,2018-03-02,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,56.86,1.76,Extensionista,15.93,15.93,0.0,0.0,,,,,,,
1472327,030/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-22,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,40.17,22.5,Extensionista,258.75,258.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
1441564,217/2023,2023,1437526,Primer Concurso 2023 para Pequeños Propietarios Forestales y Otros Interesados.,2023-04-18,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,41.27,3.4,Extensionista,21.86,21.86,0.0,0.0,0.0,0.0,0.0,0.0,,,
1486159,996/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-07-07,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,48.87,4.5,Extensionista,51.75,51.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
1477646,437/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-05-27,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,48.87,7.0,Consultor,93.1,80.5,0.0,0.0,12.6,6.65,3.5,2.45,,,
1471477,001/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-15,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,38.87,6.58,Extensionista,75.67,75.67,0.0,0.0,0.0,0.0,0.0,0.0,,,
1477601,390/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-05-10,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,31.12,38.0,Consultor,507.27,436.8,0.0,8.09,70.47,37.19,19.57,13.71,,,
1473030,087/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-27,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,46.87,7.69,Extensionista,88.44,88.44,0.0,0.0,0.0,0.0,0.0,0.0,,,
1472913,074/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-27,Pequeños Propietarios,PRODUCCION MADERERA,C,8,Biobío,45.8,3.98,Extensionista,45.77,45.77,0.0,0.0,0.0,0.0,0.0,0.0,1,,
1488182,1158/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-07-08,Otros Interesados,PRODUCCION MADERERA,C,7,Maule,47.48,2.1,Extensionista,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1189852,380/2016,2016,1183138,Primer Concurso 2016,2016-04-26,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,80.52,2.77,Otros,27.6,27.6,0.0,10.99,,,,,No,No,0.0
1262521,812/2018,2018,1248949,Primer Concurso 2018,2018-05-26,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,50.98,12.5,Otros,143.0,143.0,0.0,0.75,,,,,,,
1195639,867/2016,2016,1183138,Primer Concurso 2016,2016-05-12,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,45.75,2.5,Extensionista,25.0,25.0,0.0,1.96,,,,,No,No,0.0
1475717,252/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-25,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,48.27,2.13,Extensionista,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,,,
1483565,823/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-14,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,34.17,10.3,Extensionista,118.45,118.45,0.0,0.0,0.0,0.0,0.0,0.0,,,
1449419,920/2023,2023,1437526,Primer Concurso 2023 para Pequeños Propietarios Forestales y Otros Interesados.,2023-06-07,Otros Interesados,PRODUCCION MADERERA,C,5,Valparaíso,51.98,5.3,Extensionista,36.31,36.31,0.0,0.0,0.0,0.0,0.0,0.0,,,
1223214,437/2017,2017,1216118,Primer Concurso 2017,2017-06-05,Pequeños Propietarios,PRODUCCION MADERERA,C,8,Biobío,52.84,1.8,Otros,10.89,10.89,0.0,0.0,,,,,No,No,0.0
1228405,829/2017,2017,1216118,Primer Concurso 2017,2017-06-23,Otros Interesados,PRODUCCION MADERERA,C,8,Biobío,53.48,118.1,Otros,880.7,880.7,0.0,22.77,,,,,No,No,0.0
1414905,385/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-05-30,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,53.95,1.11,Extensionista,12.77,0.1,0.0,29.05,0.0,0.0,0.0,0.0,,,
1471901,041/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-25,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,42.42,8.41,Extensionista,59.63,59.63,0.0,0.0,0.0,0.0,0.0,0.0,,,
1472289,028/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-21,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,27.87,6.06,Extensionista,61.75,61.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
1473191,098/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-28,Pequeños Propietarios,PRODUCCION MADERERA,C,7,Maule,28.57,3.5,Extensionista,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1473906,162/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-31,Pequeños Propietarios,PRODUCCION MADERERA,C,7,Maule,31.57,3.59,Extensionista,40.53,40.53,0.0,0.0,0.0,0.0,0.0,0.0,,,
1186911,216/2016,2016,1183138,Primer Concurso 2016,2016-03-29,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,41.55,1.4,Extensionista,6.31,6.31,0.0,0.0,,,,,No,No,0.0
1264557,1035/2018,2018,1248949,Primer Concurso 2018,2018-05-28,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,49.86,2.5,Extensionista,20.65,20.65,0.0,0.0,,,,,,,
1230583,1052/2017,2017,1216118,Primer Concurso 2017,2017-06-27,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,63.41,1.2,Extensionista,6.9,6.9,0.0,3.66,,,,,No,No,0.0
1226680,679/2017,2017,1216118,Primer Concurso 2017,2017-06-22,Pequeños Propietarios,PRODUCCION MADERERA,C,16,Ñuble,48.71,1.34,Otros,12.15,12.15,0.0,0.0,,,,,No,No,0.0
1222117,332/2017,2017,1216118,Primer Concurso 2017,2017-05-30,Pequeños Propietarios,PRODUCCION NO MADERERA,B,10,Los Lagos,65.79,8.47,Otros,43.13,43.13,0.0,48823.16,,,,,No,No,0.0
1476938,343/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-30,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,47.57,2.8,Extensionista,32.2,32.2,0.0,0.0,0.0,0.0,0.0,0.0,,,
1484551,885/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-29,Pequeños Propietarios,PRODUCCION NO MADERERA,B,8,Biobío,61.57,11.0,Extensionista,48.2,48.2,0.0,0.62,0.0,0.0,0.0,0.0,,,
1472922,075/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-03-27,Pequeños Propietarios,PRODUCCION MADERERA,C,8,Biobío,38.1,9.64,Extensionista,78.57,78.57,0.0,0.0,0.0,0.0,0.0,0.0,1,,
1408937,018/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-03-30,Otros Interesados,PRODUCCION MADERERA,C,6,O'Higgins,69.64,14.5,Extensionista,130.41,130.41,0.0,0.0,0.0,0.0,0.0,0.0,1,,
1487514,1108/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-07-08,Pequeños Propietarios,PRODUCCION MADERERA,C,16,Ñuble,31.27,3.0,Consultor,29.85,24.45,0.0,0.0,5.4,2.85,1.5,1.05,,,
1195853,794/2016,2016,1183138,Primer Concurso 2016,2016-05-11,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,68.1,4.0,Consultor,46.0,46.0,0.0,29.44,,,,,No,No,0.0
1450259,938/2023,2023,1437526,Primer Concurso 2023 para Pequeños Propietarios Forestales y Otros Interesados.,2023-06-07,Otros Interesados,PRODUCCION MADERERA,C,16,Ñuble,42.42,28.04,Consultor,329.44,278.97,0.0,0.0,50.47,26.638,14.02,9.814,,,
1196585,944/2016,2016,1183138,Primer Concurso 2016,2016-05-12,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,38.05,3.0,Extensionista,6.9,6.9,0.0,0.0,,,,,No,No,0.0
1264058,955/2018,2018,1248949,Primer Concurso 2018,2018-05-27,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,52.85,65.0,Consultor,602.0,602.0,0.0,18.66,,,,,,,
1217520,084/2017,2017,1216118,Primer Concurso 2017,2017-04-26,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,57.09,8.23,Extensionista,94.65,94.65,0.0,0.0,,,,,No,No,0.0
1196301,841/2016,2016,1183138,Primer Concurso 2016,2016-05-12,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,64.05,5.3,Extensionista,8.69,8.69,0.0,0.0,,,,,No,No,0.0
1225962,634/2017,2017,1216118,Primer Concurso 2017,2017-06-21,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,48.46,14.2,Otros,163.3,163.3,0.0,0.0,,,,,No,No,0.0
1199650,1160/2016,2016,1183138,Primer Concurso 2016,2016-05-13,Otros Interesados,PRODUCCION NO MADERERA,B,9,La Araucanía,55.0,2.5,Otros,12.5,12.5,0.0,19.44,,,,,No,No,0.0
1482446,708/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-06-11,Pequeños Propietarios,BOSQUE PRESERVACION Y FORMACIONES XEROFITICAS DE ALTO VALOR ECOLOGICO,A,7,Maule,50.57,8.5,Extensionista,46.76,46.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
1476666,326/2024,2024,1471401,"Primer Concurso 2024 Fondo de Conservación, Ley 20.283",2024-04-30,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,50.97,1.0,Extensionista,11.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,,,
