funding_id,project_id,funder_id,opportunity_id,source_label,amount,amount_unit,paid_amount,cycle,source_dataset
pf-00169,40027665-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00170,40039388-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00171,40039561-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00172,40039623-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00173,40027042-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00174,30394035-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00175,30124002-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00176,30124532-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00177,30125387-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00178,30125568-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00179,30125572-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00180,30126178-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00181,30133400-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00182,30126248-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00183,30126248-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00184,30123672-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00185,30127921-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00186,30129657-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00187,30130436-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00188,30130781-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00189,30130914-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00190,30131241-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00191,30131315-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00192,30131318-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00193,30126916-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00194,30129207-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00195,30123598-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00196,30118762-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00197,30132282-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00198,30137644-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00199,30137839-0,,,EMPRESA,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00200,30157122-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00201,30163923-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00202,30167472-0,,,MUNICIPAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00203,30167472-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00204,30135072-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00205,30170522-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00206,30191622-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00207,30197977-0,,,EMPRESA,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00208,30209422-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00209,30215723-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00210,30217572-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00211,30222272-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00212,30222322-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00213,30222323-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00214,30227573-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00215,30187273-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00216,30411835-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00217,30133691-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00218,30137337-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00219,30286023-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00220,30444373-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00221,30413089-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00222,30429623-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00223,30441023-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00224,30442882-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00225,30459123-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00226,30437442-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00227,30459254-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00228,30459680-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00229,30455924-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00230,30437447-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00231,30458275-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00232,30445022-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00233,30437436-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00234,30458274-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00235,30444175-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00236,30437440-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00237,30436526-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00238,30421774-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00239,30450322-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00240,30459421-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00241,30437581-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00242,30436678-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00243,30437437-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00244,30459304-0,,,EMPRESA,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00245,30418373-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00246,40067704-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00247,30136287-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00248,30135536-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00249,30359973-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00250,30370421-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00251,30375122-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00252,30375822-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00253,30383272-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00254,30386072-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00255,30233426-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00256,30233424-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00257,30229826-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00258,30102358-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00259,30102964-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00260,30385123-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00261,30385123-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00262,30369627-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00263,30397477-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00264,30397626-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00265,30399423-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00266,30399494-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00267,30399589-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00268,30399589-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00269,30399972-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00270,30403324-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00271,30404623-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00272,30388028-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00273,30387773-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00274,30387091-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00275,30386977-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00276,30361972-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00277,30363922-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00278,30366992-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00279,30367333-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00280,30103323-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00281,30135934-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00282,30103437-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00283,30106969-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00284,30077291-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00285,30077528-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00286,30081186-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00287,30081186-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00288,30115587-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00289,30084748-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00290,30086815-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00291,30087787-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00292,30088561-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00293,30075371-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00294,30093054-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00295,30096044-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00296,30096047-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00297,30096102-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00298,30097977-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00299,30085275-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00300,30116875-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00301,30117096-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00302,30093579-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00303,30073855-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00304,30070143-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00305,30066135-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00306,30106972-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00307,30107184-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00308,30107197-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00309,30107222-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00310,30109116-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00311,30109379-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00312,30109506-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00313,30110140-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00314,30112916-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00315,30113148-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00316,30113250-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00317,30114697-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00318,30102353-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00319,30101214-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00320,30100932-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00321,30099611-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00322,30045573-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00323,30061904-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00324,30104476-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00325,40067265-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00326,40041186-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00327,40066894-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00328,40020323-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00329,40020931-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00330,40007928-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00331,40024903-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00332,40007341-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00333,40077998-0,,,SECTORIAL,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00334,40019564-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00335,30482674-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
pf-00336,30482839-0,gobiernos-regionales-16-subdere-min-interior,fndr-inversi-n-regional-glosa-03-sni,F.N.D.R.,,CLP_millions,,,cl-ssg/cl-ssg-projects
